rfid,demux_reads,mapped_read_pairs,unmapped_reads_ratio,duplication_ratio,uniq_mapped_ratio,QC_reads,QC_sex,date,file_location,missing_rate,QC_missing,heterozygosity_rate,QC_heterozygosity,coatcolor,QC_coat_color_albino,QC_pass
933000320047437,684856,667880,0.0153886364432815,0.060299,0.801905072015139,reject,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0982566,pass,0.306812251358173,pass,BLACK,pass,reject
933000320047438,724770,706713,0.0153931592091284,0.058881,0.776715371773114,reject,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0987693,pass,0.321250728271222,pass,BLACKHOOD,pass,reject
933000320047439,1329529,1295124,0.0155743124068749,0.059779,0.808596126899075,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0753411,pass,0.321346714754953,pass,BROWN,pass,pass
933000320047440,1612754,1573279,0.0145341446990676,0.059918,0.801541958662015,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0689475,pass,0.298863687470031,pass,ALBINO,pass,pass
933000320047441,1731699,1693325,0.0136117766424766,0.058732,0.79677155209999,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0634408,pass,0.314086849705038,pass,BLACKHOOD,pass,pass
933000320047442,655922,639142,0.0159874192358238,0.05963,0.7938459146057,reject,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.101378,reject,0.317326657313385,pass,BLACKHOOD,pass,reject
933000320047443,1207522,1179221,0.0141628889577167,0.060632,0.804861526332439,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0742335,pass,0.307863786547987,pass,BROWN,pass,pass
933000320047444,1306438,1277548,0.0133569292993621,0.059524,0.799571047382271,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0748659,pass,0.318481141417142,pass,BLACK,pass,pass
933000320047445,1034318,1010694,0.0137187015985413,0.059319,0.804904777834283,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0823239,pass,0.305737126476932,pass,BROWN,pass,pass
933000320047446,721311,701999,0.0195678424424416,0.116031,0.784509732972324,reject,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.106546,reject,0.301493267418026,pass,BROWNHOOD,pass,reject
933000320047447,1335143,1305773,0.0133270368791957,0.057943,0.786907469836564,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.073836,pass,0.30577019597216,pass,ALBINO,pass,pass
933000320047448,711164,693906,0.0146696120726021,0.058714,0.799063928995281,reject,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0950942,pass,0.319191805315953,pass,BROWNHOOD,pass,reject
933000320047450,1200218,1171107,0.0145990145123636,0.060246,0.812947314571186,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0762891,pass,0.31835948376872,pass,BROWNHOOD,pass,pass
933000320047451,8357718,8193118,0.0116041843000685,0.109975,0.843417545315599,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0456607,pass,0.326469241773084,pass,BLACKHOOD,pass,pass
933000320047452,2242003,2196709,0.0119520357466069,0.108586,0.822203627738232,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0796029,pass,0.312740594755137,pass,ALBINO,pass,pass
933000320047454,3455253,3387074,0.0115503842989211,0.105876,0.806231121136426,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0674397,pass,0.3047450484512,pass,ALBINO,pass,pass
933000320047458,3906272,3824156,0.0123653703582341,0.108788,0.824506716378173,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0585254,pass,0.316940429743439,pass,BLACK,pass,pass
933000320047468,3120730,3053725,0.0127055208236534,0.111838,0.816215757210653,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0633218,pass,0.342928144491155,pass,BROWNHOOD,pass,pass
933000320047470,2935700,2873945,0.0123754130190415,0.09112,0.801697550839663,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0922445,pass,0.344663048098617,pass,ALBINO,pass,pass
933000320047471,6044906,5921641,0.0118628809116304,0.098438,0.81764522062047,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0493624,pass,0.32822720723667,pass,BLACK,pass,pass
933000320047475,3902401,3843808,0.00902931297936834,0.115707,0.802128612615669,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0898362,pass,0.391345959702543,suspect,BROWNHOOD,pass,reject
933000320047476,6675852,6584005,0.00829744278333312,0.116582,0.806525968520572,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0476385,pass,0.305140063221593,pass,BROWNHOOD,pass,pass
933000320047477,1607026,1580711,0.00992236591069466,0.114124,0.798171591498831,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0803406,pass,0.322177543390342,pass,BROWN,pass,pass
933000320047480,925073,903270,0.0141096972887545,0.096303,0.788748563626871,reject,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0968749,pass,0.294382313055448,pass,ALBINO,pass,reject
933000320047484,6136754,5998484,0.0131430231682743,0.092158,0.838500044160154,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0498186,pass,0.309652470206849,pass,BROWNHOOD,pass,pass
933000320047485,1549782,1516880,0.0126653297044358,0.088463,0.804486372922127,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0773885,pass,0.307533561224022,pass,ALBINO,pass,pass
933000320047486,3534335,3454535,0.0134862711089922,0.090212,0.810443548786405,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0578209,pass,0.300011569568942,pass,BROWNHOOD,pass,pass
933000320047489,4258388,4171281,0.0120902557493587,0.108991,0.81491505705915,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0911188,pass,0.435976108115399,reject,BLACKHOOD,pass,reject
933000320047490,3841868,3773563,0.0108473273938615,0.115289,0.801129424540354,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.056997,pass,0.293504403831024,pass,BROWNHOOD,pass,pass
933000320047497,2926552,2868838,0.0115051774238079,0.089665,0.819992093084285,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0602562,pass,0.301683616530589,pass,BROWN,pass,pass
933000320047500,1934967,1896369,0.0116728088902808,0.09201,0.781325728035672,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0711877,pass,0.313253617243927,pass,BROWN,pass,pass
933000320047526,1496854,1469695,0.0114830838545376,0.110804,0.82657293229667,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0688922,pass,0.309528722190508,pass,ALBINO,pass,pass
933000320047527,1536108,1510231,0.0110246154567257,0.109675,0.811986201491041,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0726498,pass,0.323719079090803,pass,BROWNHOOD,pass,pass
933000320047530,1618660,1589911,0.0115478235083341,0.115029,0.815683960807087,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0670405,pass,0.295738320642351,pass,BLACKHOOD,pass,pass
933000320047531,2956083,2906054,0.010542160013775,0.112975,0.830817504109323,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0548539,pass,0.308750767194447,pass,BLACKHOOD,pass,pass
933000320047532,3090710,3037486,0.011458855732178,0.111828,0.828226524002575,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0534707,pass,0.305964777446441,pass,BROWNHOOD,pass,pass
933000320047533,2146111,2107360,0.0113964282369365,0.111108,0.825009517215093,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0607433,pass,0.322328911753738,pass,BLACKHOOD,pass,pass
933000320047534,2795415,2740559,0.0120016169334428,0.112372,0.819123099790192,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0570378,pass,0.300899763756848,pass,BROWN,pass,pass
933000320047535,1712210,1684289,0.0101736936473914,0.110345,0.808945748477114,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.065446,pass,0.277758306722162,pass,BROWNHOOD,pass,pass
933000320047537,1849477,1818361,0.0110579909888039,0.110715,0.785254696327665,pass,reject,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0695303,pass,0.319557712853298,pass,BROWNHOOD,pass,reject
933000320047538,2513320,2470912,0.0107115289736285,0.114734,0.816517793197842,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0572215,pass,0.31612615464752,pass,BROWNHOOD,pass,pass
933000320047539,3424578,3371014,0.00957928246925607,0.110559,0.809843723810642,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0531207,pass,0.303789451303591,pass,BROWN,pass,pass
933000320047542,4500047,4419029,0.0111427725088205,0.113527,0.836865592737143,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0498373,pass,0.295482643313503,pass,BLACKHOOD,pass,pass
933000320047543,2303652,2261814,0.011388004785445,0.111216,0.831586758763911,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0608213,pass,0.321451817643876,pass,BROWN,pass,pass
933000320047544,1070000,1050331,0.0111957943925234,0.083331,0.815038317757009,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0770303,pass,0.312897129894593,pass,BLACKHOOD,pass,pass
933000320047545,1803325,1773703,0.0103913604036987,0.111926,0.80043308887749,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0660939,pass,0.289458485857102,pass,BROWNHOOD,pass,pass
933000320047546,2793862,2750108,0.00996076398905887,0.112707,0.817474878859443,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0570857,pass,0.307513731446479,pass,BROWN,pass,pass
933000320047549,2925554,2868979,0.0122306749422503,0.112908,0.828131355633839,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0592809,pass,0.293970899615799,pass,BROWN,pass,pass
933000320047551,4883566,4796228,0.0108176074614329,0.133818,0.783482295519299,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0503077,pass,0.314767740535806,pass,BLACKHOOD,pass,pass
933000320047553,4072394,4000227,0.0108804550836682,0.13356,0.788171159273882,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0533183,pass,0.300348600330024,pass,ALBINO,pass,pass
933000320047554,4297647,4218610,0.0115427116280141,0.12038,0.834803207429554,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0522062,pass,0.325580064848995,pass,BLACKHOOD,pass,pass
933000320047556,3635387,3577596,0.0100736180219602,0.118159,0.803468791630712,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0540952,pass,0.326746677531382,pass,BLACKHOOD,pass,pass
933000320047558,3025110,2971090,0.0109748075276602,0.133848,0.783720426695228,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0563812,pass,0.302791628449409,pass,BLACKHOOD,pass,pass
933000320047559,3018549,2963442,0.0110014778623769,0.134442,0.792902815226786,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0568745,pass,0.301317591827788,pass,BLACK,pass,pass
933000320047560,8086862,7949488,0.0109369988012656,0.128602,0.81363475721485,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0434553,pass,0.30533765716178,pass,BROWNHOOD,pass,pass
933000320047562,3967848,3900225,0.0105669370399269,0.121141,0.81933695544789,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0552568,pass,0.299822696552813,pass,ALBINO,pass,pass
933000320047564,4651915,4570328,0.011352958942715,0.124985,0.815505012451861,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0517298,pass,0.298155268093664,pass,BLACK,pass,pass
933000320047565,4655506,4592168,0.00841884856339998,0.136148,0.758319396430807,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.050087,pass,0.303772543649731,pass,ALBINO,pass,pass
933000320047566,1192826,1171186,0.0115138335348156,0.080871,0.817928180639926,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0863674,pass,0.317689813576125,pass,BROWNHOOD,pass,pass
933000320047569,4135739,4068805,0.00985108102808228,0.136906,0.790134483825019,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0512796,pass,0.304671122956191,pass,BROWN,pass,pass
933000320047570,1440915,1413862,0.0119396355787815,0.088166,0.802739578670498,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.075802,pass,0.31029388642124,pass,ALBINO,pass,pass
933000320047571,6837687,6725459,0.0100592495678729,0.13844,0.79201000279773,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0439219,pass,0.30154864041781,pass,BROWN,pass,pass
933000320047572,1525062,1498757,0.0107775946158255,0.079325,0.806418034152054,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0812252,pass,0.305298558208354,pass,BLACK,pass,pass
933000320047573,4823152,4740873,0.0106652247327059,0.117536,0.808082971467621,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0491355,pass,0.296523950335662,pass,BROWN,pass,pass
933000320047580,7434853,7291450,0.0114132720579681,0.110342,0.83511281258688,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0478031,pass,0.31592126259258,pass,ALBINO,pass,pass
933000320047581,983515,960331,0.0137821995597424,0.109003,0.784371361900937,reject,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0990735,pass,0.335843842773861,pass,BLACK,pass,reject
933000320047582,1252682,1223190,0.0141376662233512,0.108484,0.814306823279971,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0904264,pass,0.306235459797554,pass,BROWN,pass,pass
933000320047583,4381413,4295472,0.0114841947107018,0.109141,0.841432775225709,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.05469,pass,0.307553650670765,pass,BROWNHOOD,pass,pass
933000320047584,4866576,4770478,0.0114888784229405,0.110577,0.826422827877341,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0569364,pass,0.317824589152583,pass,ALBINO,pass,pass
933000320047586,4482044,4389947,0.0119656344292916,0.109289,0.833503642534522,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0647724,pass,0.328400692579512,pass,BROWN,pass,pass
933000320047587,2704736,2650015,0.0122710682299492,0.091354,0.784565480697562,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0632745,pass,0.329639758945009,pass,BROWN,pass,pass
933000320047592,3524365,3445552,0.0132565724605709,0.107732,0.82061917536918,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0626901,pass,0.310194377595838,pass,BROWN,pass,pass
933000320047593,871144,850305,0.0150945193905944,0.104537,0.803271904530135,reject,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.116969,reject,0.31237429517349,pass,BROWNHOOD,pass,reject
933000320047594,6455410,6331532,0.0117066925261138,0.091958,0.78139242898592,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0482212,pass,0.294786473665784,pass,BROWN,pass,pass
933000320047595,2491107,2443820,0.0113214727428408,0.107895,0.800059973337155,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0644359,pass,0.313377653051168,pass,BROWN,pass,pass
933000320047596,2942016,2880681,0.0123605717983859,0.107647,0.815976357708456,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0654538,pass,0.321421549994379,pass,BROWN,pass,pass
933000320047597,4773035,4671641,0.0127754143851868,0.093242,0.804661080423672,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0545476,pass,0.305000881079155,pass,BROWN,pass,pass
933000320047598,6153767,6025448,0.0122286885415064,0.109975,0.853980903079366,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0515686,pass,0.312417765195629,pass,BROWNHOOD,pass,pass
933000320047600,2441394,2390359,0.0123607660213796,0.108792,0.799469073816025,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0666417,pass,0.328566788391282,pass,BROWN,pass,pass
933000320047608,3107512,3052736,0.01118016599775,0.117426,0.819614212270138,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0541658,pass,0.306727352445603,pass,BROWN,pass,pass
933000320047626,2558193,2497482,0.0143616998404733,0.06506,0.822872629234776,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0687063,pass,0.320841164393284,pass,ALBINO,pass,pass
933000320047627,3295193,3235231,0.0113891659760142,0.118488,0.799394147778294,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0549963,pass,0.303536233360315,pass,BLACKHOOD,pass,pass
933000320047629,3918515,3835268,0.0138049745885878,0.118565,0.804515486096136,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0544958,pass,0.297631666253646,pass,BLACKHOOD,pass,pass
933000320047631,6088257,5992863,0.0101365628947661,0.119,0.779137115926611,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0478731,pass,0.292577011220847,pass,BLACKHOOD,pass,pass
933000320047632,3607696,3530905,0.0127315328120773,0.063993,0.807866017535846,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0575447,pass,0.305798301185592,pass,BLACKHOOD,pass,pass
933000320047633,5485376,5378953,0.0116095961334282,0.078922,0.822986063307237,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0496086,pass,0.305882721942623,pass,BLACK,pass,pass
933000320047634,4804022,4707383,0.0119423891064612,0.066662,0.819440356434671,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0504857,pass,0.29706781020373,pass,BLACKHOOD,pass,pass
933000320047635,5234533,5134401,0.0116867158923251,0.07825,0.831483343404273,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0505063,pass,0.311237552682914,pass,BLACKHOOD,pass,pass
933000320047636,3267513,3199541,0.0127007910909612,0.0768,0.814451847628456,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.061528,pass,0.32069350739009,pass,ALBINO,pass,pass
933000320047637,1837076,1815334,0.00771797138496175,0.085224,0.768770589785072,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0661326,pass,0.32291214661284,pass,BLACKHOOD,pass,pass
933000320047638,1547789,1510431,0.0149723250391365,0.06578,0.811525343570732,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0777721,pass,0.315593044639172,pass,BLACKHOOD,pass,pass
933000320047639,1472116,1438804,0.0138005428920004,0.066398,0.809796918177644,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.12126,reject,0.365769931865816,suspect,BLACKHOOD,pass,reject
933000320047640,2760264,2703904,0.0123100544005936,0.068546,0.801092938936276,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0614313,pass,0.304938310128906,pass,BLACK,pass,pass
933000320047643,1288861,1269516,0.0095619310383354,0.08264,0.778082741273109,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0751779,pass,0.316679698930027,pass,BLACK,pass,pass
933000320047645,3095442,3033013,0.0123740002235545,0.07761,0.803033460164978,pass,pass,01202021,/projects/ps-palmer/hs_rats/201218_A00953_0203_BHN5HYDSXY/beagle/hs_rats_n1912_01082021_beagle.vcf.gz,0.0622709,pass,0.303394434630014,pass,BLACKHOOD,pass,pass
