"rfid","sex","coatcolor","project_name","organism","strain","comments"
"933000320046041","F","BLACKHOOD","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320046032","M","BLACKHOOD","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320046050","M","BROWNHOOD","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320046038","F","ALBINO","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320046048","F","BROWNHOOD","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320046045","M","BLACKHOOD","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320046027","M","ALBINO","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320046046","F","BLACKHOOD","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320046047","F","BROWN","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320045803","F","ALBINO","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320045821","F","BLACK","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320045822","M","ALBINO","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320045804","M","BROWNHOOD","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320045812","F","BROWNHOOD","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320046564","M","BROWN","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320046769","M","BROWNHOOD","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320046571","F","BROWN","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320046575","F","BROWNHOOD","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320046572","M","ALBINO","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320046561","M","BLACKHOOD","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320046555","F","ALBINO","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320046553","F","BLACKHOOD","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320046569","M","BLACKHOOD","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320046573","F","BLACK","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320046775","M","BLACKHOOD","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320046752","M","ALBINO","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320046772","M","BLACKHOOD","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320046757","F","BLACKHOOD","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320046768","F","ALBINO","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320046766","F","BROWNHOOD","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320046753","F","BROWNHOOD","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320046758","M","BROWNHOOD","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320046756","M","BROWNHOOD","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320046759","F","BROWNHOOD","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320046771","F","BROWNHOOD","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320046763","M","ALBINO","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320046761","M","BLACKHOOD","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320046755","F","ALBINO","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320046764","F","BLACKHOOD","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320046767","M","BROWN","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320046760","M","BLACK","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320046770","F","BROWNHOOD","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320046774","F","BLACK","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320046362","M","BROWN","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320046368","M","BROWNHOOD","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320046369","F","ALBINO","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320046375","F","BROWNHOOD","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320046493","M","BROWN","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320046353","M","BROWNHOOD","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320046367","F","ALBINO","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320046359","F","BROWNHOOD","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320046478","M","BLACKHOOD","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320046361","M","BLACKHOOD","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320046373","F","BLACKHOOD","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320046355","F","BLACKHOOD","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320046484","M","BLACKHOOD","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320046356","M","BLACK","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320046360","F","BLACKHOOD","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320046370","F","BROWN","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320046347","M","BLACKHOOD","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320046351","M","BROWNHOOD","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320046340","F","BLACKHOOD","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320046332","F","BROWNHOOD","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320046339","M","ALBINO","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320046346","M","BLACK","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320046343","F","ALBINO","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320046348","F","BROWNHOOD","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320046330","M","BLACKHOOD","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320046326","M","BROWNHOOD","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320046334","M","BLACK","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320046335","M","BROWN","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320046341","F","BROWN","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320046331","F","BLACK","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320046337","M","BLACKHOOD","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320046338","M","ALBINO","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320046327","F","BROWNHOOD","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320046333","F","ALBINO","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320046329","M","ALBINO","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320046342","M","BROWN","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320046344","F","BLACK","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320046349","F","BROWN","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320046490","M","BROWNHOOD","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320046492","F","ALBINO","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320046482","F","BROWNHOOD","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320046498","M","ALBINO","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320046500","M","BROWN","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320046495","F","ALBINO","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320046481","F","BLACK","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320046497","M","BLACKHOOD","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320046488","M","BROWNHOOD","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320046494","F","BLACKHOOD","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320046496","F","BROWNHOOD","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320046485","M","BLACK","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320046491","F","BROWN","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320046483","F","ALBINO","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320046486","F","BLACKHOOD","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320046479","F","BLACK","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320045769","F","BLACKHOOD","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320045759","F","BROWNHOOD","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320045772","F","BROWN","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320045768","F","BLACKHOOD","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320045760","M","BROWN","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320045751","M","BROWNHOOD","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320045761","F","BROWN","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320045757","F","BROWNHOOD","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320045756","F","BLACK","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320045766","F","BROWN","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320047645","M","BLACKHOOD","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320047646","M","BROWN","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320047638","M","BLACKHOOD","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320047649","M","BLACK","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320047626","M","ALBINO","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320047639","M","BLACKHOOD","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320047770","M","ALBINO","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320047771","M","BLACK","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320047754","M","BLACK","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320047760","M","BROWNHOOD","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320047759","M","BROWN","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320047768","M","ALBINO","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320047762","M","BROWN","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320047779","M","BLACK","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320047799","M","BLACKHOOD","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320047780","M","BROWN","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320047777","M","BLACK","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320047790","M","ALBINO","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320047784","M","ALBINO","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320047791","M","BLACKHOOD","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320047786","M","BROWNHOOD","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320047785","M","BROWN","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320047798","M","BLACKHOOD","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320046890","M","BROWN","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320046896","M","ALBINO","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320046876","M","BLACKHOOD","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320046883","M","BLACKHOOD","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320046882","M","BLACK","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320046897","M","BLACKHOOD","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320046880","M","ALBINO","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320046884","M","ALBINO","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320046900","M","BROWNHOOD","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320046881","M","BLACK","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320046878","M","BROWN","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320047079","M","ALBINO","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320047087","M","BROWNHOOD","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320047095","M","BLACK","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320047098","M","BLACKHOOD","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320047076","M","BROWNHOOD","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320047083","M","BLACK","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320047246","M","BROWN","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320047237","M","BROWNHOOD","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320047227","M","BLACK","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320047086","M","BLACKHOOD","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320047247","M","BLACK","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320046986","M","BROWN","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320047250","M","BLACKHOOD","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320047242","M","BROWNHOOD","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320047244","M","BLACK","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320047226","M","BROWNHOOD","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320047632","F","BLACKHOOD","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320047633","F","BLACK","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320047634","F","BLACKHOOD","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320047640","F","BLACK","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320047636","F","ALBINO","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320047635","F","BLACKHOOD","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320047753","F","BLACK","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320047752","F","BROWN","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320047758","F","BROWN","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320047767","F","BLACKHOOD","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320047757","F","BROWNHOOD","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320047769","F","BLACKHOOD","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320047755","F","BLACK","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320047775","F","BLACKHOOD","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320047782","F","BLACKHOOD","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320047800","F","BROWN","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320047795","F","BLACKHOOD","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320047797","F","ALBINO","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320047781","F","ALBINO","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320047776","F","BLACKHOOD","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320047788","F","BROWNHOOD","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320047783","F","BROWN","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320046898","F","BROWN","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320046885","F","BROWN","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320046877","F","BROWN","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320046899","F","BLACK","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320046889","F","BROWNHOOD","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320046893","F","BLACK","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320046895","F","BLACKHOOD","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320046894","F","BROWNHOOD","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320046892","F","ALBINO","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320046888","F","BROWNHOOD","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320047097","F","BLACK","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320047092","F","BROWN","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320047082","F","ALBINO","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320047089","F","BROWNHOOD","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320047091","F","BROWN","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320047081","F","BROWNHOOD","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320047099","F","BLACKHOOD","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320047080","F","BROWN","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320047228","F","BLACK","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320047249","F","BROWNHOOD","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320047088","F","BROWNHOOD","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320047231","F","BLACKHOOD","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320047229","F","BLACK","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320047233","F","BROWN","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320047241","F","BLACKHOOD","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320047238","F","BROWNHOOD","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320047243","F","BLACK","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
"933000320047234","F","BROWNHOOD","u01_suzanne_mitchell","rat","Heterogenous stock","NA"
