"","id_f51","cc","sex","fam_no","dob","home_cage","sire_id","dam_id","transpondernumber","sw_id","generation","ear_punch","sire_sw_id","dam_sw_id"
"221","48847_4","BLACK HOOD","F",NA,"39107",NA,"43877_2","47821_3","6962740","HSF0214","200","LB","HSM0114","HSF0139B"
"222","46971_6","BLACK","F",NA,"39016",NA,"43986_3","43878_2","00069622F0","HSF0215","200","RM","HSM0115","HSF0116"
"223","46972_4","BLACK","F",NA,"39019",NA,"43878_1","43863_1","000696C800","HSF0216","200","LT","HSM0116","HSF0117"
"224","49849_3","BLACK AND WHITE","F",NA,"39109",NA,"43878_1","43863_1","000696DE17","HSF0216B","200","RT","HSM0116","HSF0117"
"225","47130_3","ALBINO","F",NA,"39023",NA,"43863_2","44791_1","000696C820","HSF0217","200","RT","HSM0117","HSF0118"
"226","50401_3","ALBINO","F",NA,"39131",NA,"43863_2","44791_1","000696CF9D","HSF0217B","200","RT","HSM0117","HSF0118"
"227","47131_4","BLACK HOOD","F",NA,"39022",NA,"44791_2","44193_5","000696B338","HSF0218","200","RM","HSM0118","HSF0119"
"228","47132_2","BLACK","F",NA,"39035",NA,"44193_4","43889_1","0006961CD7","HSF0219","200","RM","HSM0119","HSF0120"
"229","47133_4","BLACK","F",NA,"39022",NA,"43889_2","44780_2","000696B7E2","HSF0220","200","LT","HSM0120","HSF0121"
"230","47515_2","BROWN HOOD","F",NA,"39030",NA,"44780_1","43879_6","000696E00E","HSF0221","200","RT","HSM0121","HSF0122"
"231","47516_4","?","F",NA,"39030",NA,"43879_5","45595_1","000695FF7A","HSF0222","200","RB","HSM0122","HSF0123"
"232","47517_4","BLACK","F",NA,"39031",NA,"45595_2","45596_4","000696A89E","HSF0223","200","LT","HSM0123","HSF0124"
"233","50225_3","BLACK","F",NA,"39128",NA,"45595_2","45596_4","000696DECB","HSF0223B","200","RB","HSM0123","HSF0124"
"234","47518_4","BROWN HOOD","F",NA,"39031",NA,"45596_3","45925_1","000696A9B1","HSF0224","200","LM","HSM0124","HSF0125"
"235","47519_4","BLACK","F",NA,"39040",NA,"45925_2","45603_1","000696CA5D","HSF0225","200","RC","HSM0125","HSF0126"
"236","47520_2","ALBINO","F",NA,"39038",NA,"45603_2","44942_3","000696DEBC","HSF0226","200","LM","HSM0126","HSF0127"
"237","49850_3","ALBINO","F",NA,"39109",NA,"45603_2","44942_3","000696BB3F","HSF0226B","200","LM","HSM0126","HSF0127"
"238","47521_2","BLACK","F",NA,"39069",NA,"44942_4","44779_4","69600000000000","HSF0227","200","LT","HSM0127","HSF0128"
"239","48844_2","BROWN HOOD","F",NA,"39093",NA,"44779_3","47825_4","000695FF4C","HSF0228","200","RM","HSM0128","HSF0129"
"240","48845_3","BROWN","F",NA,"39121",NA,"47825_3","44774_8","0006960EA6","HSF0229","200","RC","HSM0129","HSF0130"
"241","47522_4","BROWN HOOD","F",NA,"39048",NA,"44774_7","45605_4","000695F72F","HSF0230","200","RLM","HSM0130","HSF0131"
"242","47829_4","BLACK HOOD","F",NA,"39046",NA,"45605_3","44776_2","00069609DE","HSF0231","200","LT","HSM0131","HSF0132"
"243","47830_4","BLACK","F",NA,"39048",NA,"44776_1","45600_3","000696DEAB","HSF0232","200","LB","HSM0132","HSF0133"
"244","50488_3","BLACK AND WHITE","F",NA,"39139",NA,"44776_1","45600_3","00068B81C3","HSF0232B","200","LT","HSM0132","HSF0133"
"245","47831_4","BROWN HOOD","F",NA,"39048",NA,"45600_2","44941_4","000696AECC","HSF0233","200","RM","HSM0133","HSF0134"
"246","47832_4","BLACK HOOD","F",NA,"39048",NA,"44941_3","45599_4","000696B041","HSF0234","200","LC","HSM0134","HSF0135"
"247","47837_2","ALBINO","F",NA,"39055",NA,"45599_3","45597_1","000696C21C","HSF0235","200","LT","HSM0135","HSF0136"
"248","47838_2","BLACK","F",NA,"39049",NA,"45597_2","45604_4","000696DD54","HSF0236","200","RM","HSM0136","HSF0137"
"249","47839_2","BLACK HOOD","F",NA,"39059",NA,"45604_3","44778_6","000696DE78","HSF0237","200","LT","HSM0137","HSF0138"
"250","48809_2","ALBINO","F",NA,"39069",NA,"44778_5","47821_3","000696C081","HSF0238","200","RM","HSM0138","HSF0139B"
"251","49938_2","BROWN HOOD","F",NA,"38753",NA,"46706_1","44777_1","000696BD7A","HSF0239","200","LT","HSM0139","HSF0140"
"252","47841_2","BROWN","F",NA,"39065",NA,"44777_2","46164_1","000696AA88","HSF0240","200","RM","HSM0140","HSF0141"
"253","48004_2","ALBINO","F",NA,"39059",NA,"46164_2","45602_1","000696CE3B","HSF0241","200","LB","HSM0141","HSF0142"
"254","48005_2","BLACK","F",NA,"39424",NA,"45602_2","44775_5","000696BA34","HSF0242","200","LB","HSM0142","HSF0143"
"255","48006_2","BROWN","F",NA,"39057",NA,"44775_4","46248_1","000696C143","HSF0243","200","RM","HSM0143","HSF0144"
"256","48007_2","BLACK HOOD","F",NA,"39059",NA,"46248_2","46680_2","000696BBAA","HSF0244","200","RM","HSM0144","HSF0145"
"257","48846_2","BLACK","F",NA,"39094",NA,"46680_1","48371_1","000696AB24","HSF0245","200","LT","HSM0145","HSF0146"
"258","50226_3","BLACK HOOD","F",NA,"39128",NA,"46704_1","46137_1","000696BC65","HSF0246","200","RT","HSM0146","HSF0101"
"259","50227_3","BLACK HOOD","F",NA,"39128",NA,"44077_2","44194_1","000696B77A","HSF0247","200","RT","HSM0101","HSF0102"
"260","50951_2","ALBINO","F",NA,"39156",NA,"43880_5","43988_1","000696057B","HSF0248","200","RM","HSM0106","HSF0107"
"261","50399_4","BLACK HOOD","F",NA,"39129",NA,"43988_2","43987_2","0006961F59","HSF0249","200","LB","HSM0107","HSF0108"
"262","49855_4","BROWN HOOD","F",NA,"39113",NA,"43987_1","44082_2","000696B7E5","HSF0250","200","LT","HSM0108","HSF0109"
"263","50818_4","BLACK HOOD","F",NA,"39149",NA,"44082_1","43304_2","6961071","HSF0251","200","RB","HSM0109","HSF0110"
"264","50409_4","BROWN","F",NA,"42788",NA,"44080_2","43873_4","000696B074","HSF0252","200","RM","HSM0111","HSF0112"
"265","49852_4","BROWN HOOD","F",NA,"39110",NA,"43873_3","43303_1","0006961BFF","HSF0253","200","LT","HSM01120","HSF0113"
"266","50400_4","BROWN","F",NA,"39130",NA,"43303_2","43877_1","000696A707","HSF0254","200","LT","HSM0113","HSF0114"
"267","50410_4","BLACK","F",NA,"39135",NA,"43877_2","47821_3","000696C6C7","HSF0255","200","LT","HSM0114","HSF0139B"
"268","50216_4","BROWN","F",NA,"39121",NA,"43986_3","43878_2","000696CB9A","HSF0256","200","LT","HSM0115","HSF0116"
"269","49849_4","BROWN HOOD","F",NA,"39109",NA,"43878_1","43863_1","6960173","HSF0257","200","RM","HSM0116","HSF0117"
"270","50401_4","ALBINO","F",NA,"39131",NA,"43863_2","44791_1","000696BC08","HSF0258","200","RM","HSM0117","HSF0118"
"271","49933_4","BLACK HOOD","F",NA,"39117",NA,"44791_2","44193_5","000696CF63","HSF0259","200","LT","HSM0118","HSF0119"
"272","49936_4","BLACK HOOD","F",NA,"39118",NA,"44193_4","43889_1","0006960DB5","HSF0260","200","RM","HSM0119","HSF0120"
"273","50800_4","BLACK","F",NA,"39144",NA,"43889_2","44780_2","0006960F97","HSF0261","200","LT","HSM0120","HSF0121"
"274","50225_4","BLACK","F",NA,"39128",NA,"45595_2","45596_4","000695F894","HSF0262","200","LT","HSM0123","HSF0124"
"275","50844_4","BROWN AND WHITE","F",NA,"39142",NA,"45596_3","45925_1","000696DD66","HSF0263","200","LT","HSM0124","HSF0125"
"276","50580_3","BROWN AND WHITE","F",NA,"39142",NA,"45925_2","45603_1","0006962B90","HSF0264","200","LM","HSM0125","HSF0126"
"277","49850_4","ALBINO","F",NA,"39109",NA,"45603_2","44942_3","0006960FC4","HSF0265","200","LB","HSM0126","HSF0127"
"278","50402_4","BLACK AND WHITE","F",NA,"39131",NA,"44942_4","44779_4","6960212","HSF0266","200","LB","HSM0127","HSF0128"
"279","50031_4","BROWN HOOD","F",NA,"39120",NA,"44779_3","47825_4","00069628D2","HSF0267","200","LT","HSM0128","HSF0129"
"280","48845_4","BROWN HOOD","F",NA,"39121",NA,"47825_3","44774_8","000696C495","HSF0268","200","LC","HSM0129","HSF0130"
"281","49953_4","BROWN AND WHITE","F",NA,"39144",NA,"44774_7","46958_2","000695F13D","HSF0269","200","RM","HSM0130","HSF0109B"
"282","50579_4","BLACK HOOD","F",NA,"39141",NA,"45605_3","44776_2","6962243","HSF0270","200","RM","HSM0131","HSF0132"
"283","50488_4","BLACK AND WHITE","F",NA,"39139",NA,"44776_1","45600_3","000696C924","HSF0271","200","LM","HSM0132","HSF0133"
"284","50408_4","BROWN HOOD","F",NA,"39134",NA,"45600_2","44941_4","000696ADBF","HSF0272","200","LT","HSM0133","HSF0134"
"285","50220_1","BLACK HOOD","F",NA,"39124",NA,"44941_3","45599_4","000696E14F","HSF0273","200","RT","HSM0134","HSF0135"
"286","50221_4","BLACK HOOD","F",NA,"39125",NA,"45599_3","45597_1","000696D27C","HSF0274","200","LM","HSM0135","HSF0136"
"287","50845_4","BLACK HOOD","F",NA,"39151",NA,"45597_2","45604_4","000695F43D","HSF0275","200","LT","HSM0136","HSF0137"
"288","50576_4","BLACK HOOD","F",NA,"39141",NA,"45604_3","44778_6","000696A7EC","HSF0276","200","LT","HSM0137","HSF0138"
"289","50222_4","BROWN HOOD","F",NA,"39125",NA,"44778_5","47821_3","000696B2CF","HSF0277","200","RB","HSM0138","HSF0139B"
"290","51345_3","BROWN HOOD","F",NA,"39164",NA,"46706_1","44777_1","0006961FEC","HSF0278","200",NA,"HSM0139","HSF0140"
"291","50486_3","BROWN AND WHITE","F",NA,"39136",NA,"44777_2","46164_1","000696B787","HSF0279","200","RT","HSM0140","HSF0141"
"292","50574_2","BROWN AND WHITE","F",NA,"37314",NA,"46164_2","45602_1","6962617","HSF0280","200","RT","HSM0141","HSF0142"
"293","51158_1","BLACK AND WHITE","F",NA,"39162",NA,"45602_2","44775_5","00069623EA","HSF0281","200",NA,"HSM0142","HSF0143"
"294","50487_3","BROWN AND WHITE","F",NA,"39137",NA,"44775_4","46248_1","6960458","HSF0282","200","LB","HSM0143","HSF0144"
"295","50814_3","BLACK HOOD","F",NA,"39146",NA,"46248_2","46680_2","000696CD88","HSF0283","200","LM","HSM0144","HSF0145"
"296","50819_3","BLACK AND WHITE","F",NA,"39149",NA,"46680_1","48371_1","000696029A","HSF0284","200","LB","HSM0145","HSF0146"
"297","50226_4","BLACK AND WHITE","F",NA,"39128",NA,"46704_1","46137_1","000696B911","HSF0285","200","RM","HSM0146","HSF0101"
"298","46692_3","BLACK HOOD","M",NA,"38991",NA,"44077_2","44194_1","000695F987","HSM0201","200","RB","HSM0101","HSF0102"
"299","46693_3","BROWN HOOD","M",NA,"38991",NA,"44194_2","43874_1","000696B41F","HSM0202","200","LM","HSM0102","HSF0103"
"300","46694_3","BROWN HOOD","M",NA,"38991",NA,"43874_2","44079_3","000696AFC2","HSM0203","200","RC","HSM0103","HSF0104"
"301","46695_3","BROWN","M",NA,"38991",NA,"44079_2","43875_2","000696D995","HSM0204","200","RLT","HSM0104","HSF0105"
"302","46696_3","BROWN","M",NA,"39000",NA,"43875_1","43880_6","000696B9B6","HSM0205","200","RT","HSM0105","HSF0106"
"303","46697_3","BROWN HOOD","M",NA,"38998",NA,"43880_5","43988_1","000696C999","HSM0206","200","RB","HSM0106","HSF0107"
"304","46698_3","BLACK HOOD","M",NA,"39013",NA,"43988_2","43987_2","000696AA2B","HSM0207","200","RB","HSM0107","HSF0108"
"305","46699_3","BLACK","M",NA,"39001",NA,"43987_1","44082_2","000696BB54","HSM0208","200","LM","HSM0108","HSF0109"
"306","46700_3","BLACK HOOD","M",NA,"39010",NA,"44082_1","43304_2","000695F29E","HSM0209","200","RT","HSM0109","HSF0110"
"307","46701_3","BROWN","M",NA,"39008",NA,"43304_1","44080_1","000695FC39","HSM0210","200","RB","HSM0110","HSF0111"
"308","46702_3","ALBINO","M",NA,"39008",NA,"44080_2","43873_4","69600","HSM0211","200","LM","HSM0111","HSF0112"
"309","46703_3","BROWN HOOD","M",NA,"39010",NA,"43873_3","43303_1","6.96E+162","HSM0212","200","RB","HSM01120","HSF0113"
"310","46969_3","BLACK","M",NA,"39027",NA,"43303_2","43877_1","6960670","HSM0213","200","LM","HSM0113","HSF0114"
"311","48847_1","BROWN HOOD","M",NA,"39107",NA,"43877_2","47821_3","6962462","HSM0214","200","RB","HSM0114","HSF0139B"
"312","46971_5","BROWN","M",NA,"39016",NA,"43986_3","43878_2","000696D319","HSM0215","200","RT","HSM0115","HSF0116"
"313","46972_3","BROWN HOOD","M",NA,"39019",NA,"43878_1","43863_1","000695F8D9","HSM0216","200","RB","HSM0116","HSF0117"
"314","47130_2","ALBINO","M",NA,"39023",NA,"43863_2","44791_1","000696DC84","HSM0217","200","LB","HSM0117","HSF0118"
"315","47131_3","BLACK","M",NA,"39022",NA,"44791_2","44193_5","0006960B10","HSM0218","200","RT","HSM0118","HSF0119"
"316","47132_1","BLACK HOOD","M",NA,"39035",NA,"44193_4","43889_1","0006961AF5","HSM0219","200","RT","HSM0119","HSF0120"
"317","47133_3","BLACK HOOD","M",NA,"39022",NA,"43889_2","44780_2","000696129E","HSM0220","200","RB","HSM0120","HSF0121"
"318","47515_1","ALBINO","M",NA,"39030",NA,"44780_1","43879_6","000696D275","HSM0221","200","LM","HSM0121","HSF0122"
"319","47516_3","BROWN HOOD","M",NA,"39030",NA,"43879_5","45595_1","000696CF39","HSM0222","200","RM","HSM0122","HSF0123"
"320","47517_3","BLACK","M",NA,"39031",NA,"45595_2","45596_4","000696DC9B","HSM0223","200","RB","HSM0123","HSF0124"
"321","47518_3","BROWN","M",NA,"39031",NA,"45596_3","45925_1","000696BEC1","HSM0224","200","LT","HSM0124","HSF0125"
"322","47519_3","BROWN HOOD","M",NA,"39040",NA,"45925_2","45603_1","6960446","HSM0225","200","LB","HSM0125","HSF0126"
"323","47520_1","ALBINO","M",NA,"39038",NA,"45603_2","44942_3","000695FF52","HSM0226","200","LT","HSM0126","HSF0127"
"324","47521_1","BROWN","M",NA,"39069",NA,"44942_4","44779_4","000696D139","HSM0227","200","RB","HSM0127","HSF0128"
"325","48844_1","BROWN HOOD","M",NA,"39093",NA,"44779_3","47825_4","000696B3D2","HSM0228","200","RT","HSM0128","HSF0129"
"326","48845_1","BROWN","M",NA,"39121",NA,"47825_3","44774_8","000696AF7D","HSM0229","200","LM","HSM0129","HSF0130"
"327","47522_3","BROWN","M",NA,"39048",NA,"44774_7","45605_4","000696269D","HSM0230","200","RLT","HSM0130","HSF0131"
"328","47829_3","BLACK HOOD","M",NA,"39048",NA,"45605_3","44776_2","0006960D70","HSM0231","200","RB","HSM0131","HSF0132"
"329","47830_3","BLACK","M",NA,"39048",NA,"44776_1","45600_3","6960812","HSM0232","200","LM","HSM0132","HSF0133"
"330","47831_3","BROWN","M",NA,"39048",NA,"45600_2","44941_4","000696C53C","HSM0233","200","RT","HSM0133","HSF0134"
"331","47832_3","BLACK HOOD","M",NA,"39048",NA,"44941_3","45599_4","000696155F","HSM0234","200","RCLC","HSM0134","HSF0135"
"332","47837_1","BLACK","M",NA,"39055",NA,"45599_3","45597_1","000696CA1B","HSM0235","200","RB","HSM0135","HSF0136"
"333","47838_1","BLACK HOOD","M",NA,"39049",NA,"45597_2","45604_4","0006960E0D","HSM0236","200","RT","HSM0136","HSF0137"
"334","47839_1","BLACK HOOD","M",NA,"39059",NA,"45604_3","44778_6","000696D9A2","HSM0237","200","RB","HSM0137","HSF0138"
"335","48809_1","BROWN HOOD","M",NA,"39069",NA,"44778_5","47821_3","000696C365","HSM0238","200","RT","HSM0138","HSF0139B"
"336","49938_1","ALBINO","M",NA,"39118",NA,"46706_1","44777_1","00069629C7","HSM0239","200","RB","HSM0139","HSF0140"
"337","47841_1","BROWN","M",NA,"39065",NA,"44777_2","46164_1","000696B0A1","HSM0240","200","RT","HSM0140","HSF0141"
"338","48004_1","BLACK HOOD","M",NA,"39059",NA,"46164_2","45602_1","0006960F80","HSM0241","200","LM","HSM0141","HSF0142"
"339","48005_1","BROWN","M",NA,"39059",NA,"45602_2","44775_5","0006960FA0","HSM0242","200","LM","HSM0142","HSF0143"
"340","48006_1","BROWN HOOD","M",NA,"39057",NA,"44775_4","46248_1","00069608EA","HSM0243","200","RT","HSM0143","HSF0144"
"341","48007_1","BROWN HOOD","M",NA,"39059",NA,"46248_2","46680_2","000696DB0E","HSM0244","200","RT","HSM0144","HSF0145"
"342","48846_1","BLACK HOOD","M",NA,"39094",NA,"46680_1","48371_1","6960704","HSM0245","200","RB","HSM0145","HSF0146"
"343","50226_1","BLACK","M",NA,"39128",NA,"46704_1","46137_1","000696CD8F","HSM0246","200","LM","HSM0146","HSF0101"
"344","50227_1","BLACK HOOD","M",NA,"39128",NA,"44077_2","44194_1","000696E0FC","HSM0247","200","LM","HSM0101","HSF0102"
"345","50403_1","ALBINO","M",NA,"39132",NA,"43880_5","43988_1","000696D820","HSM0248","200","RT","HSM0106","HSF0107"
"346","50399_2","BLACK HOOD","M",NA,"39129",NA,"43988_2","43987_2","000696B10A","HSM0249","200","LT","HSM0107","HSF0108"
"347","49855_2","BROWN HOOD","M",NA,"39113",NA,"43987_1","44082_2","000696DC64","HSM0250","200","RM","HSM0108","HSF0109"
"348","50818_2","BLACK HOOD","M",NA,"39149",NA,"44082_1","43304_2","6960244","HSM0251","200","RT","HSM0109","HSF0110"
"349","50409_2","ALBINO","M",NA,"39135",NA,"44080_2","43873_4","000696C492","HSM0252","200","LB","HSM0111","HSF0112"
"350","49852_2","BLACK HOOD","M",NA,"39110",NA,"43873_3","43303_1","000696CC3E","HSM0253","200","RM","HSM01120","HSF0113"
"351","50400_2","BLACK","M",NA,"39130",NA,"43303_2","43877_1","000696BE5E","HSM0254","200","RM","HSM0113","HSF0114"
"352","50410_2","BROWN HOOD","M",NA,"39135",NA,"43877_2","47821_3","0006962C85","HSM0255","200","RM","HSM0114","HSF0139B"
"353","50216_2","BROWN","M",NA,"39121",NA,"43986_3","43878_2","00069606FF","HSM0256","200","RM","HSM0115","HSF0116"
"354","49849_2","BROWN HOOD","M",NA,"39109",NA,"43878_1","43863_1","000696DAEA","HSM0257","200","LB","HSM0116","HSF0117"
"355","50401_2","ALBINO","M",NA,"39131",NA,"43863_2","44791_1","000696D182","HSM0258","200","LB","HSM0117","HSF0118"
"356","49933_2","BLACK","M",NA,"39117",NA,"44791_2","44193_5","6961772","HSM0259","200","RM","HSM0118","HSF0119"
"357","49936_2","BLACK","M",NA,"39118",NA,"44193_4","43889_1","000695F9C6","HSM0260","200","LB","HSM0119","HSF0120"
"358","50800_2","BLACK HOOD","M",NA,"39144",NA,"43889_2","44780_2","6960419","HSM0261","200","RM","HSM0120","HSF0121"
"359","50225_2","BLACK","M",NA,"39128",NA,"45595_2","45596_4","6.9599999999999998E+99","HSM0262","200","RM","HSM0123","HSF0124"
"360","50844_1","BLACK AND WHITE","M",NA,"39142",NA,"45596_3","45925_1","000696288A","HSM0263","200","RT","HSM0124","HSF0125"
"361","50580_2","BROWN HOOD","M",NA,"39142",NA,"45925_2","45603_1","000696BB663","HSM0264","200","LT","HSM0125","HSF0126"
"362","49850_2","ALBINO","M",NA,"39109",NA,"45603_2","44942_3","0006962A9D","HSM0265","200","LT","HSM0126","HSF0127"
"363","50402_2","BROWN AND WHITE","M",NA,"39131",NA,"44942_4","44779_4","000696DB6C","HSM0266","200","LT","HSM0127","HSF0128"
"364","50031_2","BROWN HOOD","M",NA,"39120",NA,"44779_3","47825_4","000696D34C","HSM0267","200","RM","HSM0128","HSF0129"
"365","48845_2","BROWN HOOD","M",NA,"39121",NA,"47825_3","44774_8","000695F683","HSM0268","200","LB","HSM0129","HSF0130"
"366","49953_2","BROWN AND WHITE","M",NA,"39144",NA,"44774_7","46958_2","000695FE2E","HSM0269","200","LB","HSM0130","HSF0109B"
"367","50579_2","BLACK HOOD","M",NA,"39141",NA,"45605_3","44776_2","000696D9EC","HSM0270","200","LB","HSM0131","HSF0132"
"368","50488_2","BLACK HOOD","M",NA,"39139",NA,"44776_1","45600_3","000696C05A","HSM0271","200","RB","HSM0132","HSF0133"
"369","50408_1","BROWN AND WHITE","M",NA,"39134",NA,"45600_2","44941_4","6962021","HSM0272","200","RT","HSM0133","HSF0134"
"370","50221_1","BROWN AND WHITE","M",NA,"39125",NA,"45599_3","45597_1","000696C839","HSM0274","200","RM","HSM0135","HSF0136"
"371","50845_2","BLACK HOOD","M",NA,"39151",NA,"45597_2","45604_4","000696BF5C","HSM0275","200","RM","HSM0136","HSF0137"
"372","50576_2","BLACK HOOD","M",NA,"39141",NA,"45604_3","44778_6","6960951","HSM0276","200","RM","HSM0137","HSF0138"
"373","50222_2","ALBINO","M",NA,"39125",NA,"44778_5","47821_3","000696DE35","HSM0277","200","RT","HSM0138","HSF0139B"
"374","51345_1","ALBINO","M",NA,"39164",NA,"46706_1","44777_1","000695F374","HSM0278","200",NA,"HSM0139","HSF0140"
"375","51152_1","BROWN AND WHITE","M",NA,"39160",NA,"44777_2","46164_1","000696AC82","HSM0279","200",NA,"HSM0140","HSF0141"
"376","51160_1","BROWN HOOD","M",NA,"39164",NA,"46164_2","45602_1","000696C3CF","HSM0280","200",NA,"HSM0141","HSF0142"
"377","50575_2","BROWN AND WHITE","M",NA,"39140",NA,"45602_2","44775_5","000696CF59","HSM0281","200","LT","HSM0142","HSF0143"
"378","50487_2","BROWN HOOD","M",NA,"39137",NA,"44775_4","46248_1","000696C582","HSM0282","200","LM","HSM0143","HSF0144"
"379","51505_1","BLACK HOOD","M",NA,"39171",NA,"46248_2","46680_2","000696A924","HSM0283","200",NA,"HSM0144","HSF0145"
"380","50819_2","BLACK HOOD","M",NA,"39149",NA,"46680_1","48371_1","000696DC9D","HSM0284","200","LM","HSM0145","HSF0146"
"381","50226_2","BLACK HOOD","M",NA,"39128",NA,"46704_1","46137_1","000696BCAD","HSM0285","200","LB","HSM0146","HSF0101"
"382","53324_7","BROWN HOOD","F",NA,"39243",NA,"46692_3","49850_3","00068A2BC9","HSF0301","300",NA,"HSM0201","HSF0226B"
"383","50849_4","BROWN HOOD","F",NA,"39171",NA,"46693_3","46694_4","000696C1F3","HSF0302","300",NA,"HSM0202","HSF0203"
"384","50849_5","BROWN HOOD","F",NA,"39171",NA,"46693_3","46694_4","00068AD025","HSF0302B","300",NA,"HSM0202","HSF0203"
"385","50850_4","BROWN AND WHITE","F",NA,"39169",NA,"46694_3","46695_4","000695F581","HSF0303","300",NA,"HSM0203","HSF0204"
"386","50851_5","BROWN AND WHITE","F",NA,"39169",NA,"46695_3","46696_4","000696CD05","HSF0304","300",NA,"HSM0204","HSF0205"
"387","50852_4","ALBINO","F",NA,"39171",NA,"46696_3","46697_4","000696AF78","HSF0305","300",NA,"HSM0205","HSF0206"
"388","50853_8","BLACK HOOD","F",NA,"39171",NA,"46697_3","46698_4","000696D2C5","HSF0306","300",NA,"HSM0206","HSF0207"
"389","50853_9","BLACK HOOD","F",NA,"39171",NA,"46697_3","46698_4","00068BD608","HSF0306B","300",NA,"HSM0206","HSF0207"
"390","50854_7","BROWN HOOD","F",NA,"39173",NA,"46698_3","46699_4","000696D834","HSF0307","300",NA,"HSM0207","HSF0208"
"391","50855_5","BLACK AND WHITE","F",NA,"39171",NA,"46699_3","46700_4","000696149E","HSF0308","300",NA,"HSM0208","HSF0209"
"392","50855_6","BLACK HOOD","F",NA,"39171",NA,"46699_3","46700_4","00068BAB34","HSF0308B","300",NA,"HSM0208","HSF0209"
"393","50856_7","BROWN AND WHITE","F",NA,"39173",NA,"46700_3","46701_4","6961216","HSF0309","300",NA,"HSM0209","HSF0210"
"394","50857_6","BROWN AND WHITE","F",NA,"39173",NA,"46701_3","46702_4","000696AE65","HSF0310","300",NA,"HSM0210","HSF0211"
"395","50954_5","ALBINO","F",NA,"39176",NA,"46702_3","46703_4","0006961AC7","HSF0311","300",NA,"HSM0211","HSF0212"
"396","50955_8","BROWN AND WHITE","F",NA,"39176",NA,"46703_3","46969_4","0006961A35","HSF0312","300",NA,"HSM0212","HSF0213"
"397","509561_0","BLACK AND WHITE","F",NA,"39178",NA,"46969_3","48847_4","000696AFED","HSF0313","300",NA,"HSM0213","HSF0214"
"398","50957_7","BROWN HOOD","F",NA,"39195",NA,"48847_1","46971_6","6961816","HSF0314","300",NA,"HSM0214","HSF0215"
"399","50959_4","BROWN HOOD","F",NA,"39176",NA,"46972_3","47130_3","000696BF97","HSF0316","300",NA,"HSM0216","HSF0217"
"400","50960_2","BLACK & WHITE","F",NA,"39180",NA,"47130_2","47131_4","000696DDB5","HSF0317","300",NA,"HSM0217","HSF0218"
"401","50960_8","BLACK HOOD","F",NA,"39180",NA,"47130_2","47131_4","000689FF6F","HSF0317B","300",NA,"HSM0217","HSF0218"
"402","50961_6","BLACK HOOD","F",NA,"39182",NA,"47131_3","47132_2","000696D4AD","HSF0318","300",NA,"HSM0218","HSF0219"
"403","50962_7","BLACK HOOD","F",NA,"39180",NA,"47132_1","47133_4","00068ADBDF","HSF0319B","300",NA,"HSM0219","HSF0220"
"404","50963_9","BROWN HOOD","F",NA,"39181",NA,"47133_3","47515_2","000696DFE6","HSF0320","300",NA,"HSM0220","HSF0221"
"405","509631_0","BLACK HOOD","F",NA,"39181",NA,"47133_3","47515_2","00068BB414","HSF0320B","300",NA,"HSM0220","HSF0221"
"406","50964_6","ALBINO","F",NA,"39180",NA,"47515_1","47516_4","6960639","HSF0321","300",NA,"HSM0221","HSF0222"
"407","53325_9","BLACK AND WHITE","F",NA,"39243",NA,"47516_3","50225_3","00068A0E80","HSF0322","300",NA,"HSM0222","HSF0223B"
"408","51162_8","BLACK & WHITE","F",NA,"39182",NA,"47517_3","47518_4","000696B253","HSF0323","300",NA,"HSM0223","HSF0224"
"409","51163_7","BROWN HOOD","F",NA,"39185",NA,"47518_3","47519_4","000696132C","HSF0324","300",NA,"HSM0224","HSF0225"
"410","51164_6","BROWN HOOD","F",NA,"39185",NA,"47519_3","47520_2","00069605DA","HSF0325","300",NA,"HSM0225","HSF0226"
"411","51165_5","BROWN HOOD","F",NA,"39183",NA,"47520_1","47521_2","000696D882","HSF0326","300",NA,"HSM0226","HSF0227"
"412","51166_5","BROWN AND WHITE","F",NA,"39182",NA,"47521_1","48844_2","000695F7D5","HSF0327","300",NA,"HSM0227","HSF0228"
