"dna_plate_code","plate_barcode","well","transponder","sample_id_barcode","user_id","date","nanodrop_ng_u_l","x260_280","x260_230","origin","no","storage_box_of_spleen","freezer_location_of_tissue","position_in_box","comments","riptide_plate_number","storage_box_of_extracted_dna_plate","location_of_extracted_dna_plate_box","e","x18","x20","x19","x21","x22","number_written_on_the_top_of_tube","rfid","project_name"
"20200714_Plate1_","C9H14AWY","H11",NA,"20200714_Plate1_11H","KC","2020-07-14","64.76","2.09","1.15","UCSF Zebrafish","88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11H",NA,NA,"20200714Plate111H",NA
"20200714_Plate1_","C9H14AWY","A12",NA,"20200714_Plate1_12A","KC","2020-07-14","61.19","2.19","1.13","UCSF Zebrafish","89",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12A",NA,NA,"20200714Plate112A",NA
"20200714_Plate1_","C9H14AWY","B12",NA,"20200714_Plate1_12B","KC","2020-07-14","57.47","2.19","1.02","UCSF Zebrafish","90",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12B",NA,NA,"20200714Plate112B",NA
"20200714_Plate1_","C9H14AWY","C12",NA,"20200714_Plate1_12C","KC","2020-07-14","42.13","2.31","0.85","UCSF Zebrafish","91",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12C",NA,NA,"20200714Plate112C",NA
"20200714_Plate1_","C9H14AWY","D12",NA,"20200714_Plate1_12D","KC","2020-07-14","59.93","2.18","0.97","UCSF Zebrafish","92",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12D",NA,NA,"20200714Plate112D",NA
"20200714_Plate1_","C9H14AWY","E12",NA,"20200714_Plate1_12E","KC","2020-07-14","86.79","2.18","1.07","UCSF Zebrafish","93",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12E",NA,NA,"20200714Plate112E",NA
"20200714_Plate1_","C9H14AWY","F12",NA,"20200714_Plate1_12F","KC","2020-07-14","59.48","2.27","0.96","UCSF Zebrafish","94",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12F",NA,NA,"20200714Plate112F",NA
"20200714_Plate1_","C9H14AWY","G12",NA,"20200714_Plate1_12G","KC","2020-07-14","60.31","2.54","0.68","UCSF Zebrafish","95",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12G",NA,NA,"20200714Plate112G",NA
"20200714_Plate1_","C9H14AWY","H12",NA,"20200714_Plate1_12H","KC","2020-07-14","34.42","2.36","0.74","UCSF Zebrafish","96",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12H",NA,NA,"20200714Plate112H",NA
"20200714_Plate2_","C9H14AWZ","A1",NA,"20200714_Plate2_1A","KC","2020-07-14","67.93","2.19","1.04","UCSF Zebrafish","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1A",NA,NA,"20200714Plate21A",NA
"20200714_Plate2_","C9H14AWZ","B1",NA,"20200714_Plate2_1B","KC","2020-07-14","55.21","2.28","0.95","UCSF Zebrafish","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1B",NA,NA,"20200714Plate21B",NA
"20200714_Plate2_","C9H14AWZ","C1",NA,"20200714_Plate2_1C","KC","2020-07-14","51.91","2.3","0.85","UCSF Zebrafish","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1C",NA,NA,"20200714Plate21C",NA
"20200714_Plate2_","C9H14AWZ","D1",NA,"20200714_Plate2_1D","KC","2020-07-14","49.11","2.33","0.79","UCSF Zebrafish","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1D",NA,NA,"20200714Plate21D",NA
"20200714_Plate2_","C9H14AWZ","E1",NA,"20200714_Plate2_1E","KC","2020-07-14","53.87","2.22","0.92","UCSF Zebrafish","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1E",NA,NA,"20200714Plate21E",NA
"20200714_Plate2_","C9H14AWZ","F1",NA,"20200714_Plate2_1F","KC","2020-07-14","48.42","2.29","0.88","UCSF Zebrafish","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1F",NA,NA,"20200714Plate21F",NA
"20200714_Plate2_","C9H14AWZ","G1",NA,"20200714_Plate2_1G","KC","2020-07-14","45.82","2.46","0.87","UCSF Zebrafish","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1G",NA,NA,"20200714Plate21G",NA
"20200714_Plate2_","C9H14AWZ","H1",NA,"20200714_Plate2_1H","KC","2020-07-14","41.33","2.26","0.89","UCSF Zebrafish","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1H",NA,NA,"20200714Plate21H",NA
"20200714_Plate2_","C9H14AWZ","A2",NA,"20200714_Plate2_2A","KC","2020-07-14","57.88","2.27","1","UCSF Zebrafish","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2A",NA,NA,"20200714Plate22A",NA
"20200714_Plate2_","C9H14AWZ","B2",NA,"20200714_Plate2_2B","KC","2020-07-14","58.8","2.13","0.97","UCSF Zebrafish","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2B",NA,NA,"20200714Plate22B",NA
"20200714_Plate2_","C9H14AWZ","C2",NA,"20200714_Plate2_2C","KC","2020-07-14","56.99","2.32","0.94","UCSF Zebrafish","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2C",NA,NA,"20200714Plate22C",NA
"20200714_Plate2_","C9H14AWZ","D2",NA,"20200714_Plate2_2D","KC","2020-07-14","117","2.15","1.34","UCSF Zebrafish","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2D",NA,NA,"20200714Plate22D",NA
"20200714_Plate2_","C9H14AWZ","E2",NA,"20200714_Plate2_2E","KC","2020-07-14","56.05","2.23","0.98","UCSF Zebrafish","13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2E",NA,NA,"20200714Plate22E",NA
"20200714_Plate2_","C9H14AWZ","F2",NA,"20200714_Plate2_2F","KC","2020-07-14","27.21","2.66","0.57","UCSF Zebrafish","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2F",NA,NA,"20200714Plate22F",NA
"20200714_Plate2_","C9H14AWZ","G2",NA,"20200714_Plate2_2G","KC","2020-07-14","48.57","2.32","0.9","UCSF Zebrafish","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2G",NA,NA,"20200714Plate22G",NA
"20200714_Plate2_","C9H14AWZ","H2",NA,"20200714_Plate2_2H","KC","2020-07-14","32.42","2.37","0.72","UCSF Zebrafish","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2H",NA,NA,"20200714Plate22H",NA
"20200714_Plate2_","C9H14AWZ","A3",NA,"20200714_Plate2_3A","KC","2020-07-14","56.26","2.23","1.02","UCSF Zebrafish","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3A",NA,NA,"20200714Plate23A",NA
"20200714_Plate2_","C9H14AWZ","B3",NA,"20200714_Plate2_3B","KC","2020-07-14","49.37","2.24","0.87","UCSF Zebrafish","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3B",NA,NA,"20200714Plate23B",NA
"20200714_Plate2_","C9H14AWZ","C3",NA,"20200714_Plate2_3C","KC","2020-07-14","49.89","2.39","0.77","UCSF Zebrafish","19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3C",NA,NA,"20200714Plate23C",NA
"20200714_Plate2_","C9H14AWZ","D3",NA,"20200714_Plate2_3D","KC","2020-07-14","6.417","122.74","0.16","UCSF Zebrafish","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3D",NA,NA,"20200714Plate23D",NA
"20200714_Plate2_","C9H14AWZ","E3",NA,"20200714_Plate2_3E","KC","2020-07-14","49.91","2.29","0.89","UCSF Zebrafish","21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3E",NA,NA,"20200714Plate23E",NA
"20200714_Plate2_","C9H14AWZ","F3",NA,"20200714_Plate2_3F","KC","2020-07-14","34.02","2.67","0.7","UCSF Zebrafish","22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3F",NA,NA,"20200714Plate23F",NA
"20200714_Plate2_","C9H14AWZ","G3",NA,"20200714_Plate2_3G","KC","2020-07-14","41.7","2.38","0.86","UCSF Zebrafish","23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3G",NA,NA,"20200714Plate23G",NA
"20200714_Plate2_","C9H14AWZ","H3",NA,"20200714_Plate2_3H","KC","2020-07-14","5.57","15.19","0.17","UCSF Zebrafish","24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3H",NA,NA,"20200714Plate23H",NA
"20200714_Plate2_","C9H14AWZ","A4",NA,"20200714_Plate2_4A","KC","2020-07-14","61.04","2.28","0.94","UCSF Zebrafish","25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4A",NA,NA,"20200714Plate24A",NA
"20200714_Plate2_","C9H14AWZ","B4",NA,"20200714_Plate2_4B","KC","2020-07-14","47.83","2.37","0.76","UCSF Zebrafish","26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4B",NA,NA,"20200714Plate24B",NA
"20200714_Plate2_","C9H14AWZ","C4",NA,"20200714_Plate2_4C","KC","2020-07-14","70.96","2.43","0.81","UCSF Zebrafish","27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4C",NA,NA,"20200714Plate24C",NA
"20200714_Plate2_","C9H14AWZ","D4",NA,"20200714_Plate2_4D","KC","2020-07-14","103.9","2.17","0.95","UCSF Zebrafish","28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4D",NA,NA,"20200714Plate24D",NA
"20200714_Plate2_","C9H14AWZ","E4",NA,"20200714_Plate2_4E","KC","2020-07-14","93.94","2.11","1.08","UCSF Zebrafish","29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4E",NA,NA,"20200714Plate24E",NA
"20200714_Plate2_","C9H14AWZ","F4",NA,"20200714_Plate2_4F","KC","2020-07-14","54.52","2.27","0.94","UCSF Zebrafish","30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4F",NA,NA,"20200714Plate24F",NA
"20200714_Plate2_","C9H14AWZ","G4",NA,"20200714_Plate2_4G","KC","2020-07-14","55.48","2.17","1.18","UCSF Zebrafish","31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4G",NA,NA,"20200714Plate24G",NA
"20200714_Plate2_","C9H14AWZ","H4",NA,"20200714_Plate2_4H","KC","2020-07-14","47.05","2.21","0.92","UCSF Zebrafish","32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4H",NA,NA,"20200714Plate24H",NA
"20200714_Plate2_","C9H14AWZ","A5",NA,"20200714_Plate2_5A","KC","2020-07-14","48.41","2.28","0.99","UCSF Zebrafish","33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5A",NA,NA,"20200714Plate25A",NA
"20200714_Plate2_","C9H14AWZ","B5",NA,"20200714_Plate2_5B","KC","2020-07-14","42","2.38","0.73","UCSF Zebrafish","34",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5B",NA,NA,"20200714Plate25B",NA
"20200714_Plate2_","C9H14AWZ","C5",NA,"20200714_Plate2_5C","KC","2020-07-14","63.47","2.37","0.78","UCSF Zebrafish","35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5C",NA,NA,"20200714Plate25C",NA
"20200714_Plate2_","C9H14AWZ","D5",NA,"20200714_Plate2_5D","KC","2020-07-14","61.39","2.51","0.65","UCSF Zebrafish","36",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5D",NA,NA,"20200714Plate25D",NA
"20200714_Plate2_","C9H14AWZ","E5",NA,"20200714_Plate2_5E","KC","2020-07-14","66.59","2.23","0.95","UCSF Zebrafish","37",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5E",NA,NA,"20200714Plate25E",NA
"20200714_Plate2_","C9H14AWZ","F5",NA,"20200714_Plate2_5F","KC","2020-07-14","65.55","2.35","0.68","UCSF Zebrafish","38",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5F",NA,NA,"20200714Plate25F",NA
"20200714_Plate2_","C9H14AWZ","G5",NA,"20200714_Plate2_5G","KC","2020-07-14","120.3","2.12","1.09","UCSF Zebrafish","39",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5G",NA,NA,"20200714Plate25G",NA
"20200714_Plate2_","C9H14AWZ","H5",NA,"20200714_Plate2_5H","KC","2020-07-14","40.46","2.25","0.93","UCSF Zebrafish","40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5H",NA,NA,"20200714Plate25H",NA
"20200714_Plate2_","C9H14AWZ","A6",NA,"20200714_Plate2_6A","KC","2020-07-14","45.07","2.3","0.95","UCSF Zebrafish","41",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6A",NA,NA,"20200714Plate26A",NA
"20200714_Plate2_","C9H14AWZ","B6",NA,"20200714_Plate2_6B","KC","2020-07-14","54.65","2.37","0.76","UCSF Zebrafish","42",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6B",NA,NA,"20200714Plate26B",NA
"20200714_Plate2_","C9H14AWZ","C6",NA,"20200714_Plate2_6C","KC","2020-07-14","105.6","2.14","1.13","UCSF Zebrafish","43",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6C",NA,NA,"20200714Plate26C",NA
"20200714_Plate2_","C9H14AWZ","D6",NA,"20200714_Plate2_6D","KC","2020-07-14","70.15","2.27","0.87","UCSF Zebrafish","44",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6D",NA,NA,"20200714Plate26D",NA
"20200714_Plate2_","C9H14AWZ","E6",NA,"20200714_Plate2_6E","KC","2020-07-14","130","2.18","0.99","UCSF Zebrafish","45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6E",NA,NA,"20200714Plate26E",NA
"20200714_Plate2_","C9H14AWZ","F6",NA,"20200714_Plate2_6F","KC","2020-07-14","58.16","2.49","0.72","UCSF Zebrafish","46",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6F",NA,NA,"20200714Plate26F",NA
"20200714_Plate2_","C9H14AWZ","G6",NA,"20200714_Plate2_6G","KC","2020-07-14","57.58","2.22","1","UCSF Zebrafish","47",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6G",NA,NA,"20200714Plate26G",NA
"20200714_Plate2_","C9H14AWZ","H6",NA,"20200714_Plate2_6H","KC","2020-07-14","43.14","2.24","0.91","UCSF Zebrafish","48",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6H",NA,NA,"20200714Plate26H",NA
"20200714_Plate2_","C9H14AWZ","A7",NA,"20200714_Plate2_7A","KC","2020-07-14","60.5","2.19","0.5","UCSF Zebrafish","49",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7A",NA,NA,"20200714Plate27A",NA
"20200714_Plate2_","C9H14AWZ","B7",NA,"20200714_Plate2_7B","KC","2020-07-14","0.4756","0.43","-0.63","UCSF Zebrafish","50",NA,NA,NA,"no sample",NA,NA,NA,NA,NA,NA,NA,"7B",NA,NA,"20200714Plate27B",NA
"20200714_Plate2_","C9H14AWZ","C7",NA,"20200714_Plate2_7C","KC","2020-07-14","58.54","2.37","0.9","UCSF Zebrafish","51",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7C",NA,NA,"20200714Plate27C",NA
"20200714_Plate2_","C9H14AWZ","D7",NA,"20200714_Plate2_7D","KC","2020-07-14","111.6","2.24","0.89","UCSF Zebrafish","52",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7D",NA,NA,"20200714Plate27D",NA
"20200714_Plate2_","C9H14AWZ","E7",NA,"20200714_Plate2_7E","KC","2020-07-14","98.88","2.16","0.2","UCSF Zebrafish","53",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7E",NA,NA,"20200714Plate27E",NA
"20200714_Plate2_","C9H14AWZ","F7",NA,"20200714_Plate2_7F","KC","2020-07-14","65.85","2.42","0.82","UCSF Zebrafish","54",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7F",NA,NA,"20200714Plate27F",NA
"20200714_Plate2_","C9H14AWZ","G7",NA,"20200714_Plate2_7G","KC","2020-07-14","40.78","2.36","1.03","UCSF Zebrafish","55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7G",NA,NA,"20200714Plate27G",NA
"20200714_Plate2_","C9H14AWZ","H7",NA,"20200714_Plate2_7H","KC","2020-07-14","36.8","2.46","0.83","UCSF Zebrafish","56",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7H",NA,NA,"20200714Plate27H",NA
"20200714_Plate2_","C9H14AWZ","A8",NA,"20200714_Plate2_8A","KC","2020-07-14","46.12","2.32","0.96","UCSF Zebrafish","57",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8A",NA,NA,"20200714Plate28A",NA
"20200714_Plate2_","C9H14AWZ","B8",NA,"20200714_Plate2_8B","KC","2020-07-14","0.9827","0.71","-11.21","UCSF Zebrafish","58",NA,NA,NA,"no sample",NA,NA,NA,NA,NA,NA,NA,"8B",NA,NA,"20200714Plate28B",NA
"20200714_Plate2_","C9H14AWZ","C8",NA,"20200714_Plate2_8C","KC","2020-07-14","49.38","2.44","0.83","UCSF Zebrafish","59",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8C",NA,NA,"20200714Plate28C",NA
"20200714_Plate2_","C9H14AWZ","D8",NA,"20200714_Plate2_8D","KC","2020-07-14","42.5","2.51","0.72","UCSF Zebrafish","60",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8D",NA,NA,"20200714Plate28D",NA
"20200714_Plate2_","C9H14AWZ","E8",NA,"20200714_Plate2_8E","KC","2020-07-14","51.35","2.25","0.83","UCSF Zebrafish","61",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8E",NA,NA,"20200714Plate28E",NA
"20200714_Plate2_","C9H14AWZ","F8",NA,"20200714_Plate2_8F","KC","2020-07-14","45.48","2.42","0.22","UCSF Zebrafish","62",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8F",NA,NA,"20200714Plate28F",NA
"20200714_Plate2_","C9H14AWZ","G8",NA,"20200714_Plate2_8G","KC","2020-07-14","50.89","2.36","0.99","UCSF Zebrafish","63",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8G",NA,NA,"20200714Plate28G",NA
"20200714_Plate2_","C9H14AWZ","H8",NA,"20200714_Plate2_8H","KC","2020-07-14","46.81","2.14","1.04","UCSF Zebrafish","64",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8H",NA,NA,"20200714Plate28H",NA
"20200714_Plate2_","C9H14AWZ","A9",NA,"20200714_Plate2_9A","KC","2020-07-14","49.78","2.2","0.95","UCSF Zebrafish","65",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9A",NA,NA,"20200714Plate29A",NA
"20200714_Plate2_","C9H14AWZ","B9",NA,"20200714_Plate2_9B","KC","2020-07-14","81.4","2.12","1.03","UCSF Zebrafish","66",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9B",NA,NA,"20200714Plate29B",NA
"20200714_Plate2_","C9H14AWZ","C9",NA,"20200714_Plate2_9C","KC","2020-07-14","58.04","2.21","1.1","UCSF Zebrafish","67",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9C",NA,NA,"20200714Plate29C",NA
"20200714_Plate2_","C9H14AWZ","D9",NA,"20200714_Plate2_9D","KC","2020-07-14","70.14","2.23","0.34","UCSF Zebrafish","68",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9D",NA,NA,"20200714Plate29D",NA
"20200714_Plate2_","C9H14AWZ","E9",NA,"20200714_Plate2_9E","KC","2020-07-14","63.77","2.2","0.92","UCSF Zebrafish","69",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9E",NA,NA,"20200714Plate29E",NA
"20200714_Plate2_","C9H14AWZ","F9",NA,"20200714_Plate2_9F","KC","2020-07-14","60.04","2.23","0.86","UCSF Zebrafish","70",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9F",NA,NA,"20200714Plate29F",NA
"20200714_Plate2_","C9H14AWZ","G9",NA,"20200714_Plate2_9G","KC","2020-07-14","41.84","2.28","0.93","UCSF Zebrafish","71",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9G",NA,NA,"20200714Plate29G",NA
"20200714_Plate2_","C9H14AWZ","H9",NA,"20200714_Plate2_9H","KC","2020-07-14","50.96","2.17","0.99","UCSF Zebrafish","72",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9H",NA,NA,"20200714Plate29H",NA
"20200714_Plate2_","C9H14AWZ","A10",NA,"20200714_Plate2_10A","KC","2020-07-14","47.98","2.33","0.92","UCSF Zebrafish","73",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10A",NA,NA,"20200714Plate210A",NA
"20200714_Plate2_","C9H14AWZ","B10",NA,"20200714_Plate2_10B","KC","2020-07-14","45.94","2.17","0.82","UCSF Zebrafish","74",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10B",NA,NA,"20200714Plate210B",NA
"20200714_Plate2_","C9H14AWZ","C10",NA,"20200714_Plate2_10C","KC","2020-07-14","80.75","2.28","1.05","UCSF Zebrafish","75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10C",NA,NA,"20200714Plate210C",NA
"20200714_Plate2_","C9H14AWZ","D10",NA,"20200714_Plate2_10D","KC","2020-07-14","121.7","2.11","1.12","UCSF Zebrafish","76",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10D",NA,NA,"20200714Plate210D",NA
"20200714_Plate2_","C9H14AWZ","E10",NA,"20200714_Plate2_10E","KC","2020-07-14","35.58","2.57","0.73","UCSF Zebrafish","77",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10E",NA,NA,"20200714Plate210E",NA
"20200714_Plate2_","C9H14AWZ","F10",NA,"20200714_Plate2_10F","KC","2020-07-14","38.32","2.36","0.7","UCSF Zebrafish","78",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10F",NA,NA,"20200714Plate210F",NA
"20200714_Plate2_","C9H14AWZ","G10",NA,"20200714_Plate2_10G","KC","2020-07-14","38.37","2.55","0.93","UCSF Zebrafish","79",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10G",NA,NA,"20200714Plate210G",NA
"20200714_Plate2_","C9H14AWZ","H10",NA,"20200714_Plate2_10H","KC","2020-07-14","52.54","2.2","0.98","UCSF Zebrafish","80",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10H",NA,NA,"20200714Plate210H",NA
"20200714_Plate2_","C9H14AWZ","A11",NA,"20200714_Plate2_11A","KC","2020-07-14","51.13","2.29","0.99","UCSF Zebrafish","81",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11A",NA,NA,"20200714Plate211A",NA
"20200714_Plate2_","C9H14AWZ","B11",NA,"20200714_Plate2_11B","KC","2020-07-14","40.9","2.17","0.86","UCSF Zebrafish","82",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11B",NA,NA,"20200714Plate211B",NA
"20200714_Plate2_","C9H14AWZ","C11",NA,"20200714_Plate2_11C","KC","2020-07-14","52.33","2.3","0.92","UCSF Zebrafish","83",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11C",NA,NA,"20200714Plate211C",NA
"20200714_Plate2_","C9H14AWZ","D11",NA,"20200714_Plate2_11D","KC","2020-07-14","55.66","2.37","0.73","UCSF Zebrafish","84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11D",NA,NA,"20200714Plate211D",NA
"20200714_Plate2_","C9H14AWZ","E11",NA,"20200714_Plate2_11E","KC","2020-07-14","82.43","2.2","1.1","UCSF Zebrafish","85",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11E",NA,NA,"20200714Plate211E",NA
"20200714_Plate2_","C9H14AWZ","F11",NA,"20200714_Plate2_11F","KC","2020-07-14","36.73","2.35","0.83","UCSF Zebrafish","86",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11F",NA,NA,"20200714Plate211F",NA
"20200714_Plate2_","C9H14AWZ","G11",NA,"20200714_Plate2_11G","KC","2020-07-14","44.72","2.43","0.82","UCSF Zebrafish","87",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11G",NA,NA,"20200714Plate211G",NA
"20200714_Plate2_","C9H14AWZ","H11",NA,"20200714_Plate2_11H","KC","2020-07-14","29.29","2.69","0.66","UCSF Zebrafish","88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11H",NA,NA,"20200714Plate211H",NA
"20200714_Plate2_","C9H14AWZ","A12",NA,"20200714_Plate2_12A","KC","2020-07-14","54.27","2.21","1.02","UCSF Zebrafish","89",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12A",NA,NA,"20200714Plate212A",NA
"20200714_Plate2_","C9H14AWZ","B12",NA,"20200714_Plate2_12B","KC","2020-07-14","43.14","2.25","0.84","UCSF Zebrafish","90",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12B",NA,NA,"20200714Plate212B",NA
"20200714_Plate2_","C9H14AWZ","C12",NA,"20200714_Plate2_12C","KC","2020-07-14","47.29","2.42","0.88","UCSF Zebrafish","91",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12C",NA,NA,"20200714Plate212C",NA
"20200714_Plate2_","C9H14AWZ","D12",NA,"20200714_Plate2_12D","KC","2020-07-14","54.66","2.34","0.8","UCSF Zebrafish","92",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12D",NA,NA,"20200714Plate212D",NA
"20200714_Plate2_","C9H14AWZ","E12",NA,"20200714_Plate2_12E","KC","2020-07-14","74.06","2.17","0.97","UCSF Zebrafish","93",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12E",NA,NA,"20200714Plate212E",NA
"20200714_Plate2_","C9H14AWZ","F12",NA,"20200714_Plate2_12F","KC","2020-07-14","37.58","2.6","0.73","UCSF Zebrafish","94",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12F",NA,NA,"20200714Plate212F",NA
"20200714_Plate2_","C9H14AWZ","G12",NA,"20200714_Plate2_12G","KC","2020-07-14","37.4","2.67","0.7","UCSF Zebrafish","95",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12G",NA,NA,"20200714Plate212G",NA
"20200714_Plate2_","C9H14AWZ","H12",NA,"20200714_Plate2_12H","KC","2020-07-14","39.08","2.3","0.77","UCSF Zebrafish","96",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12H",NA,NA,"20200714Plate212H",NA
"20200721_Plate1_","C9N05YY4","A1",NA,"20200721_Plate1_1A","KC","2020-07-21","38.4","2.36","0.92","UCSF Zebrafish","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1A",NA,NA,"20200721Plate11A",NA
